  0.00000000E+00 -0.24000000E+01
  0.00000000E+00  0.24000000E+01
  0.99933849E-02 -0.23999800E+01
  0.99933849E-02  0.23999800E+01
  0.19986770E-01 -0.23999201E+01
  0.19986770E-01  0.23999201E+01
  0.29980155E-01 -0.23998203E+01
  0.29980155E-01  0.23998203E+01
  0.39973540E-01 -0.23996805E+01
  0.39973540E-01  0.23996805E+01
  0.49966925E-01 -0.23995008E+01
  0.49966925E-01  0.23995008E+01
  0.59960310E-01 -0.23992812E+01
  0.59960310E-01  0.23992812E+01
  0.69953694E-01 -0.23990218E+01
  0.69953694E-01  0.23990218E+01
  0.79947079E-01 -0.23987226E+01
  0.79947079E-01  0.23987226E+01
  0.89940464E-01 -0.23983836E+01
  0.89940464E-01  0.23983836E+01
  0.99933849E-01 -0.23980049E+01
  0.99933849E-01  0.23980049E+01
  0.10992723E+00 -0.23975866E+01
  0.10992723E+00  0.23975866E+01
  0.11992062E+00 -0.23971286E+01
  0.11992062E+00  0.23971286E+01
  0.12991400E+00 -0.23966310E+01
  0.12991400E+00  0.23966310E+01
  0.13990739E+00 -0.23960940E+01
  0.13990739E+00  0.23960940E+01
  0.14990077E+00 -0.23955176E+01
  0.14990077E+00  0.23955176E+01
  0.15989416E+00 -0.23949018E+01
  0.15989416E+00  0.23949018E+01
  0.16988754E+00 -0.23942468E+01
  0.16988754E+00  0.23942468E+01
  0.17988093E+00 -0.23935527E+01
  0.17988093E+00  0.23935527E+01
  0.18987431E+00 -0.23928195E+01
  0.18987431E+00  0.23928195E+01
  0.19986770E+00 -0.23920473E+01
  0.19986770E+00  0.23920473E+01
  0.20986108E+00 -0.23912364E+01
  0.20986108E+00  0.23912364E+01
  0.21985447E+00 -0.23903867E+01
  0.21985447E+00  0.23903867E+01
  0.22984785E+00 -0.23894984E+01
  0.22984785E+00  0.23894984E+01
  0.23984124E+00 -0.23885716E+01
  0.23984124E+00  0.23885716E+01
  0.24983462E+00 -0.23876065E+01
  0.24983462E+00  0.23876065E+01
  0.25982801E+00 -0.23866032E+01
  0.25982801E+00  0.23866032E+01
  0.26982139E+00 -0.23855618E+01
  0.26982139E+00  0.23855618E+01
  0.27981478E+00 -0.23844825E+01
  0.27981478E+00  0.23844825E+01
  0.28980816E+00 -0.23833655E+01
  0.28980816E+00  0.23833655E+01
  0.29980155E+00 -0.23822109E+01
  0.29980155E+00  0.23822109E+01
  0.30979493E+00 -0.23810189E+01
  0.30979493E+00  0.23810189E+01
  0.31978832E+00 -0.23797897E+01
  0.31978832E+00  0.23797897E+01
  0.32978170E+00 -0.23785234E+01
  0.32978170E+00  0.23785234E+01
  0.33977509E+00 -0.23772202E+01
  0.33977509E+00  0.23772202E+01
  0.34976847E+00 -0.23758804E+01
  0.34976847E+00  0.23758804E+01
  0.35976186E+00 -0.23745041E+01
  0.35976186E+00  0.23745041E+01
  0.36975524E+00 -0.23730915E+01
  0.36975524E+00  0.23730915E+01
  0.37974863E+00 -0.23716429E+01
  0.37974863E+00  0.23716429E+01
  0.38974201E+00 -0.23701585E+01
  0.38974201E+00  0.23701585E+01
  0.39973540E+00 -0.23686385E+01
  0.39973540E+00  0.23686385E+01
  0.40972878E+00 -0.23670831E+01
  0.40972878E+00  0.23670831E+01
  0.41972217E+00 -0.23654926E+01
  0.41972217E+00  0.23654926E+01
  0.42971555E+00 -0.23638673E+01
  0.42971555E+00  0.23638673E+01
  0.43970894E+00 -0.23622073E+01
  0.43970894E+00  0.23622073E+01
  0.44970232E+00 -0.23605130E+01
  0.44970232E+00  0.23605130E+01
  0.45969571E+00 -0.23587847E+01
  0.45969571E+00  0.23587847E+01
  0.46968909E+00 -0.23570225E+01
  0.46968909E+00  0.23570225E+01
  0.47968248E+00 -0.23552268E+01
  0.47968248E+00  0.23552268E+01
  0.48967586E+00 -0.23533980E+01
  0.48967586E+00  0.23533980E+01
  0.49966925E+00 -0.23515362E+01
  0.49966925E+00  0.23515362E+01
  0.50966263E+00 -0.23496418E+01
  0.50966263E+00  0.23496418E+01
  0.51965602E+00 -0.23477151E+01
  0.51965602E+00  0.23477151E+01
  0.52964940E+00 -0.23457564E+01
  0.52964940E+00  0.23457564E+01
  0.53964279E+00 -0.23437661E+01
  0.53964279E+00  0.23437661E+01
  0.54963617E+00 -0.23417445E+01
  0.54963617E+00  0.23417445E+01
  0.55962956E+00 -0.23396919E+01
  0.55962956E+00  0.23396919E+01
  0.56962294E+00 -0.23376087E+01
  0.56962294E+00  0.23376087E+01
  0.57961633E+00 -0.23354953E+01
  0.57961633E+00  0.23354953E+01
  0.58960971E+00 -0.23333521E+01
  0.58960971E+00  0.23333521E+01
  0.59960310E+00 -0.23311793E+01
  0.59960310E+00  0.23311793E+01
  0.60959648E+00 -0.23289774E+01
  0.60959648E+00  0.23289774E+01
  0.61958987E+00 -0.23267468E+01
  0.61958987E+00  0.23267468E+01
  0.62958325E+00 -0.23244880E+01
  0.62958325E+00  0.23244880E+01
  0.63957664E+00 -0.23222012E+01
  0.63957664E+00  0.23222012E+01
  0.64957002E+00 -0.23198869E+01
  0.64957002E+00  0.23198869E+01
  0.65956341E+00 -0.23175456E+01
  0.65956341E+00  0.23175456E+01
  0.66955679E+00 -0.23151776E+01
  0.66955679E+00  0.23151776E+01
  0.67955018E+00 -0.23127835E+01
  0.67955018E+00  0.23127835E+01
  0.68954356E+00 -0.23103637E+01
  0.68954356E+00  0.23103637E+01
  0.69953694E+00 -0.23079186E+01
  0.69953694E+00  0.23079186E+01
  0.70953033E+00 -0.23054487E+01
  0.70953033E+00  0.23054487E+01
  0.71952371E+00 -0.23029545E+01
  0.71952371E+00  0.23029545E+01
  0.72951710E+00 -0.23004365E+01
  0.72951710E+00  0.23004365E+01
  0.73951048E+00 -0.22978952E+01
  0.73951048E+00  0.22978952E+01
  0.74950387E+00 -0.22953311E+01
  0.74950387E+00  0.22953311E+01
  0.75949725E+00 -0.22927446E+01
  0.75949725E+00  0.22927446E+01
  0.76949064E+00 -0.22901364E+01
  0.76949064E+00  0.22901364E+01
  0.77948402E+00 -0.22875069E+01
  0.77948402E+00  0.22875069E+01
  0.78947741E+00 -0.22848567E+01
  0.78947741E+00  0.22848567E+01
  0.79947079E+00 -0.22821863E+01
  0.79947079E+00  0.22821863E+01
  0.80946418E+00 -0.22794964E+01
  0.80946418E+00  0.22794964E+01
  0.81945756E+00 -0.22767874E+01
  0.81945756E+00  0.22767874E+01
  0.82945095E+00 -0.22740599E+01
  0.82945095E+00  0.22740599E+01
  0.83944433E+00 -0.22713146E+01
  0.83944433E+00  0.22713146E+01
  0.84943772E+00 -0.22685520E+01
  0.84943772E+00  0.22685520E+01
  0.85943110E+00 -0.22657727E+01
  0.85943110E+00  0.22657727E+01
  0.86942449E+00 -0.22629774E+01
  0.86942449E+00  0.22629774E+01
  0.87941787E+00 -0.22601666E+01
  0.87941787E+00  0.22601666E+01
  0.88941126E+00 -0.22573410E+01
  0.88941126E+00  0.22573410E+01
  0.89940464E+00 -0.22545013E+01
  0.89940464E+00  0.22545013E+01
  0.90939803E+00 -0.22516480E+01
  0.90939803E+00  0.22516480E+01
  0.91939141E+00 -0.22487819E+01
  0.91939141E+00  0.22487819E+01
  0.92938480E+00 -0.22459035E+01
  0.92938480E+00  0.22459035E+01
  0.93937818E+00 -0.22430137E+01
  0.93937818E+00  0.22430137E+01
  0.94937157E+00 -0.22401130E+01
  0.94937157E+00  0.22401130E+01
  0.95936495E+00 -0.22372022E+01
  0.95936495E+00  0.22372022E+01
  0.96935834E+00 -0.22342819E+01
  0.96935834E+00  0.22342819E+01
  0.97935172E+00 -0.22313529E+01
  0.97935172E+00  0.22313529E+01
  0.98934511E+00 -0.22284159E+01
  0.98934511E+00  0.22284159E+01
  0.99933849E+00 -0.22254716E+01
  0.99933849E+00  0.22254716E+01
  0.10093319E+01 -0.22225207E+01
  0.10093319E+01  0.22225207E+01
  0.10193253E+01 -0.22195640E+01
  0.10193253E+01  0.22195640E+01
  0.10293186E+01 -0.22166023E+01
  0.10293186E+01  0.22166023E+01
  0.10393120E+01 -0.22136363E+01
  0.10393120E+01  0.22136363E+01
  0.10493054E+01 -0.22106668E+01
  0.10493054E+01  0.22106668E+01
  0.10592988E+01 -0.22076945E+01
  0.10592988E+01  0.22076945E+01
  0.10692922E+01 -0.22047202E+01
  0.10692922E+01  0.22047202E+01
  0.10792856E+01 -0.22017448E+01
  0.10792856E+01  0.22017448E+01
  0.10892790E+01 -0.21987690E+01
  0.10892790E+01  0.21987690E+01
  0.10992723E+01 -0.21957936E+01
  0.10992723E+01  0.21957936E+01
  0.11092657E+01 -0.21928195E+01
  0.11092657E+01  0.21928195E+01
  0.11192591E+01 -0.21898474E+01
  0.11192591E+01  0.21898474E+01
  0.11292525E+01 -0.21868783E+01
  0.11292525E+01  0.21868783E+01
  0.11392459E+01 -0.21839129E+01
  0.11392459E+01  0.21839129E+01
  0.11492393E+01 -0.21809520E+01
  0.11492393E+01  0.21809520E+01
  0.11592327E+01 -0.21779966E+01
  0.11592327E+01  0.21779966E+01
  0.11692260E+01 -0.21750474E+01
  0.11692260E+01  0.21750474E+01
  0.11792194E+01 -0.21721054E+01
  0.11792194E+01  0.21721054E+01
  0.11892128E+01 -0.21691713E+01
  0.11892128E+01  0.21691713E+01
  0.11992062E+01 -0.21662462E+01
  0.11992062E+01  0.21662462E+01
  0.12091996E+01 -0.21633308E+01
  0.12091996E+01  0.21633308E+01
  0.12191930E+01 -0.21604260E+01
  0.12191930E+01  0.21604260E+01
  0.12291863E+01 -0.21575327E+01
  0.12291863E+01  0.21575327E+01
  0.12391797E+01 -0.21546518E+01
  0.12391797E+01  0.21546518E+01
  0.12491731E+01 -0.21517843E+01
  0.12491731E+01  0.21517843E+01
  0.12591665E+01 -0.21489309E+01
  0.12591665E+01  0.21489309E+01
  0.12691599E+01 -0.21460926E+01
  0.12691599E+01  0.21460926E+01
  0.12791533E+01 -0.21432703E+01
  0.12791533E+01  0.21432703E+01
  0.12891467E+01 -0.21404650E+01
  0.12891467E+01  0.21404650E+01
  0.12991400E+01 -0.21376774E+01
  0.12991400E+01  0.21376774E+01
  0.13091334E+01 -0.21349086E+01
  0.13091334E+01  0.21349086E+01
  0.13191268E+01 -0.21321595E+01
  0.13191268E+01  0.21321595E+01
  0.13291202E+01 -0.21294309E+01
  0.13291202E+01  0.21294309E+01
  0.13391136E+01 -0.21267238E+01
  0.13391136E+01  0.21267238E+01
  0.13491070E+01 -0.21240391E+01
  0.13491070E+01  0.21240391E+01
  0.13591004E+01 -0.21213778E+01
  0.13591004E+01  0.21213778E+01
  0.13690937E+01 -0.21187407E+01
  0.13690937E+01  0.21187407E+01
  0.13790871E+01 -0.21161288E+01
  0.13790871E+01  0.21161288E+01
  0.13890805E+01 -0.21135429E+01
  0.13890805E+01  0.21135429E+01
  0.13990739E+01 -0.21109841E+01
  0.13990739E+01  0.21109841E+01
  0.14090673E+01 -0.21084532E+01
  0.14090673E+01  0.21084532E+01
  0.14190607E+01 -0.21059512E+01
  0.14190607E+01  0.21059512E+01
  0.14290540E+01 -0.21034788E+01
  0.14290540E+01  0.21034788E+01
  0.14390474E+01 -0.21010372E+01
  0.14390474E+01  0.21010372E+01
  0.14490408E+01 -0.20986271E+01
  0.14490408E+01  0.20986271E+01
  0.14590342E+01 -0.20962495E+01
  0.14590342E+01  0.20962495E+01
  0.14690276E+01 -0.20939053E+01
  0.14690276E+01  0.20939053E+01
  0.14790210E+01 -0.20915953E+01
  0.14790210E+01  0.20915953E+01
  0.14890144E+01 -0.20893205E+01
  0.14890144E+01  0.20893205E+01
  0.14990077E+01 -0.20870818E+01
  0.14990077E+01  0.20870818E+01
  0.15090011E+01 -0.20848799E+01
  0.15090011E+01  0.20848799E+01
  0.15189945E+01 -0.20827159E+01
  0.15189945E+01  0.20827159E+01
  0.15289879E+01 -0.20805905E+01
  0.15289879E+01  0.20805905E+01
  0.15389813E+01 -0.20785046E+01
  0.15389813E+01  0.20785046E+01
  0.15489747E+01 -0.20764590E+01
  0.15489747E+01  0.20764590E+01
  0.15589680E+01 -0.20744547E+01
  0.15589680E+01  0.20744547E+01
  0.15689614E+01 -0.20724924E+01
  0.15689614E+01  0.20724924E+01
  0.15789548E+01 -0.20705729E+01
  0.15789548E+01  0.20705729E+01
  0.15889482E+01 -0.20686971E+01
  0.15889482E+01  0.20686971E+01
  0.15989416E+01 -0.20668658E+01
  0.15989416E+01  0.20668658E+01
  0.16089350E+01 -0.20650797E+01
  0.16089350E+01  0.20650797E+01
  0.16189284E+01 -0.20633397E+01
  0.16189284E+01  0.20633397E+01
  0.16289217E+01 -0.20616464E+01
  0.16289217E+01  0.20616464E+01
  0.16389151E+01 -0.20600007E+01
  0.16389151E+01  0.20600007E+01
  0.16489085E+01 -0.20584033E+01
  0.16489085E+01  0.20584033E+01
  0.16589019E+01 -0.20568548E+01
  0.16589019E+01  0.20568548E+01
  0.16688953E+01 -0.20553561E+01
  0.16688953E+01  0.20553561E+01
  0.16788887E+01 -0.20539079E+01
  0.16788887E+01  0.20539079E+01
  0.16888821E+01 -0.20525107E+01
  0.16888821E+01  0.20525107E+01
  0.16988754E+01 -0.20511653E+01
  0.16988754E+01  0.20511653E+01
  0.17088688E+01 -0.20498722E+01
  0.17088688E+01  0.20498722E+01
  0.17188622E+01 -0.20486323E+01
  0.17188622E+01  0.20486323E+01
  0.17288556E+01 -0.20474460E+01
  0.17288556E+01  0.20474460E+01
  0.17388490E+01 -0.20463139E+01
  0.17388490E+01  0.20463139E+01
  0.17488424E+01 -0.20452367E+01
  0.17488424E+01  0.20452367E+01
  0.17588357E+01 -0.20442148E+01
  0.17588357E+01  0.20442148E+01
  0.17688291E+01 -0.20432489E+01
  0.17688291E+01  0.20432489E+01
  0.17788225E+01 -0.20423394E+01
  0.17788225E+01  0.20423394E+01
  0.17888159E+01 -0.20414869E+01
  0.17888159E+01  0.20414869E+01
  0.17988093E+01 -0.20406918E+01
  0.17988093E+01  0.20406918E+01
  0.18088027E+01 -0.20399546E+01
  0.18088027E+01  0.20399546E+01
  0.18187961E+01 -0.20392757E+01
  0.18187961E+01  0.20392757E+01
