 0.290147091260E+000  0.000000000000E+000  0.000000000000E+000  -0.649582520730E-001 -0.639582520730E-001 -0.639582520730E-001  0.108420217249E-018  0.108420217249E-018  0.108420217249E-018
 0.300152163372E+000  0.000000000000E+000  0.000000000000E+000  -0.649922690470E-001 -0.639922690470E-001 -0.639922690470E-001 -0.542101086243E-019 -0.542101086243E-019 -0.542101086243E-019
 0.310157235484E+000  0.000000000000E+000  0.000000000000E+000  -0.650258628761E-001 -0.640258628761E-001 -0.640258628761E-001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
 0.320162307597E+000  0.000000000000E+000  0.000000000000E+000  -0.650588956019E-001 -0.640588956019E-001 -0.640588956019E-001 -0.271050543121E-018 -0.271050543121E-018 -0.271050543121E-018
 0.330167379709E+000  0.000000000000E+000  0.000000000000E+000  -0.650912277780E-001 -0.640912277780E-001 -0.640912277780E-001  0.108420217249E-018  0.108420217249E-018  0.108420217249E-018
 0.340172451822E+000  0.000000000000E+000  0.000000000000E+000  -0.651227187218E-001 -0.641227187218E-001 -0.641227187218E-001  0.162630325873E-018  0.162630325873E-018  0.162630325873E-018
 0.350177523934E+000  0.000000000000E+000  0.000000000000E+000  -0.651532267688E-001 -0.641532267688E-001 -0.641532267688E-001  0.108420217249E-018  0.108420217249E-018  0.108420217249E-018
 0.360182596046E+000  0.000000000000E+000  0.000000000000E+000  -0.651826095289E-001 -0.641826095289E-001 -0.641826095289E-001 -0.433680868994E-018 -0.433680868994E-018 -0.433680868994E-018
 0.370187668159E+000  0.000000000000E+000  0.000000000000E+000  -0.652107241422E-001 -0.642107241422E-001 -0.642107241422E-001  0.271050543121E-018  0.271050543121E-018  0.271050543121E-018
 0.380192740271E+000  0.000000000000E+000  0.000000000000E+000  -0.652374275364E-001 -0.642374275364E-001 -0.642374275364E-001  0.162630325873E-018  0.162630325873E-018  0.162630325873E-018
 0.390197812384E+000  0.000000000000E+000  0.000000000000E+000  -0.652625766835E-001 -0.642625766835E-001 -0.642625766835E-001  0.162630325873E-018  0.162630325873E-018  0.162630325873E-018
 0.400202884496E+000  0.000000000000E+000  0.000000000000E+000  -0.652860288563E-001 -0.642860288563E-001 -0.642860288563E-001 -0.325260651746E-018 -0.325260651746E-018 -0.325260651746E-018
 0.410207956608E+000  0.000000000000E+000  0.000000000000E+000  -0.653076418835E-001 -0.643076418835E-001 -0.643076418835E-001 -0.271050543121E-018 -0.271050543121E-018 -0.271050543121E-018
 0.420213028721E+000  0.000000000000E+000  0.000000000000E+000  -0.653272744036E-001 -0.643272744036E-001 -0.643272744036E-001  0.216840434497E-018  0.216840434497E-018  0.216840434497E-018
 0.430218100833E+000  0.000000000000E+000  0.000000000000E+000  -0.653447861163E-001 -0.643447861163E-001 -0.643447861163E-001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
 0.440223172946E+000  0.000000000000E+000  0.000000000000E+000  -0.653600380317E-001 -0.643600380317E-001 -0.643600380317E-001  0.000000000000E+000  0.000000000000E+000  0.000000000000E+000
 0.450228245058E+000  0.000000000000E+000  0.000000000000E+000  -0.653728927166E-001 -0.643728927166E-001 -0.643728927166E-001  0.542101086243E-019  0.542101086243E-019  0.542101086243E-019
 0.460233317170E+000  0.000000000000E+000  0.000000000000E+000  -0.653832145371E-001 -0.643832145371E-001 -0.643832145371E-001  0.542101086243E-019  0.542101086243E-019  0.542101086243E-019
 0.470238389283E+000  0.000000000000E+000  0.000000000000E+000  -0.653908698972E-001 -0.643908698972E-001 -0.643908698972E-001  0.189735380185E-018  0.189735380185E-018  0.189735380185E-018
