  0.50000000E+00 -0.28867513E+00  0.17021293E+01
  0.50000000E+00  0.28867513E+00  0.91653116E+00
  0.10000000E+01  0.57735027E+00  0.17021293E+01
  0.10000000E+01  0.11547005E+01  0.91653116E+00
  0.15000000E+01  0.14433757E+01  0.17021293E+01
  0.15000000E+01  0.20207259E+01  0.91653116E+00
  0.10000000E+01 -0.11547005E+01  0.17021293E+01
  0.10000000E+01 -0.57735027E+00  0.91653116E+00
  0.15000000E+01 -0.28867513E+00  0.17021293E+01
  0.15000000E+01  0.28867513E+00  0.91653116E+00
  0.20000000E+01  0.57735027E+00  0.17021293E+01
  0.20000000E+01  0.11547005E+01  0.91653116E+00
  0.15000000E+01 -0.20207259E+01  0.17021293E+01
  0.15000000E+01 -0.14433757E+01  0.91653116E+00
  0.20000000E+01 -0.11547005E+01  0.17021293E+01
  0.20000000E+01 -0.57735027E+00  0.91653116E+00
  0.25000000E+01 -0.28867513E+00  0.17021293E+01
  0.25000000E+01  0.28867513E+00  0.91653116E+00
