  0.0000000000000000E+00  0.0000000000000000E+00  0.1000000000000000E+01
  0.3090169943749474E+00  0.0000000000000000E+00  0.9510565162951535E+00
  0.5877852522924731E+00  0.0000000000000000E+00  0.8090169943749475E+00
  0.8090169943749475E+00  0.0000000000000000E+00  0.5877852522924731E+00
  0.9510565162951535E+00  0.0000000000000000E+00  0.3090169943749475E+00
  0.1000000000000000E+01  0.0000000000000000E+00  0.6123233995736766E-16
  0.9510565162951536E+00  0.0000000000000000E+00 -0.3090169943749473E+00
  0.8090169943749475E+00  0.0000000000000000E+00 -0.5877852522924730E+00
  0.5877852522924732E+00  0.0000000000000000E+00 -0.8090169943749473E+00
  0.3090169943749475E+00  0.0000000000000000E+00 -0.9510565162951535E+00
  0.1224646799147353E-15  0.0000000000000000E+00 -0.1000000000000000E+01
 -0.3090169943749473E+00 -0.0000000000000000E+00 -0.9510565162951536E+00
 -0.5877852522924730E+00 -0.0000000000000000E+00 -0.8090169943749476E+00
 -0.8090169943749473E+00 -0.0000000000000000E+00 -0.5877852522924732E+00
 -0.9510565162951535E+00 -0.0000000000000000E+00 -0.3090169943749476E+00
 -0.1000000000000000E+01 -0.0000000000000000E+00 -0.1836970198721030E-15
 -0.9510565162951536E+00  0.0000000000000000E+00  0.3090169943749472E+00
 -0.8090169943749476E+00  0.0000000000000000E+00  0.5877852522924729E+00
 -0.5877852522924734E+00  0.0000000000000000E+00  0.8090169943749473E+00
 -0.3090169943749477E+00  0.0000000000000000E+00  0.9510565162951535E+00
 -0.2449293598294706E-15  0.0000000000000000E+00  0.1000000000000000E+01
  0.3090169943749472E+00  0.0000000000000000E+00  0.9510565162951536E+00
  0.5877852522924729E+00  0.0000000000000000E+00  0.8090169943749476E+00
  0.8090169943749472E+00  0.0000000000000000E+00  0.5877852522924734E+00
  0.9510565162951535E+00  0.0000000000000000E+00  0.3090169943749477E+00
  0.1000000000000000E+01  0.0000000000000000E+00  0.3061616997868383E-15
  0.9510565162951536E+00  0.0000000000000000E+00 -0.3090169943749471E+00
  0.8090169943749477E+00  0.0000000000000000E+00 -0.5877852522924729E+00
  0.5877852522924734E+00  0.0000000000000000E+00 -0.8090169943749472E+00
  0.3090169943749478E+00  0.0000000000000000E+00 -0.9510565162951534E+00
  0.3673940397442059E-15  0.0000000000000000E+00 -0.1000000000000000E+01
 -0.3090169943749471E+00 -0.0000000000000000E+00 -0.9510565162951536E+00
 -0.5877852522924728E+00 -0.0000000000000000E+00 -0.8090169943749477E+00
 -0.8090169943749472E+00 -0.0000000000000000E+00 -0.5877852522924735E+00
 -0.9510565162951534E+00 -0.0000000000000000E+00 -0.3090169943749478E+00
 -0.1000000000000000E+01 -0.0000000000000000E+00 -0.4286263797015736E-15
 -0.9510565162951538E+00  0.0000000000000000E+00  0.3090169943749470E+00
 -0.8090169943749477E+00  0.0000000000000000E+00  0.5877852522924728E+00
 -0.5877852522924735E+00  0.0000000000000000E+00  0.8090169943749471E+00
 -0.3090169943749479E+00  0.0000000000000000E+00  0.9510565162951534E+00
 -0.4898587196589413E-15  0.0000000000000000E+00  0.1000000000000000E+01
  0.3090169943749470E+00  0.0000000000000000E+00  0.9510565162951538E+00
  0.5877852522924727E+00  0.0000000000000000E+00  0.8090169943749477E+00
  0.8090169943749471E+00  0.0000000000000000E+00  0.5877852522924736E+00
  0.9510565162951534E+00  0.0000000000000000E+00  0.3090169943749480E+00
  0.1000000000000000E+01  0.0000000000000000E+00  0.5510910596163090E-15
  0.9510565162951538E+00  0.0000000000000000E+00 -0.3090169943749469E+00
  0.8090169943749478E+00  0.0000000000000000E+00 -0.5877852522924727E+00
  0.5877852522924736E+00  0.0000000000000000E+00 -0.8090169943749471E+00
  0.3090169943749480E+00  0.0000000000000000E+00 -0.9510565162951534E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.1000000000000000E+01
  0.3090169943749474E+00  0.0000000000000000E+00  0.9510565162951535E+00
  0.5877852522924731E+00  0.0000000000000000E+00  0.8090169943749475E+00
  0.8090169943749475E+00  0.0000000000000000E+00  0.5877852522924731E+00
  0.9510565162951535E+00  0.0000000000000000E+00  0.3090169943749475E+00
  0.1000000000000000E+01  0.0000000000000000E+00  0.6123233995736766E-16
  0.9510565162951536E+00  0.0000000000000000E+00 -0.3090169943749473E+00
  0.8090169943749475E+00  0.0000000000000000E+00 -0.5877852522924730E+00
  0.5877852522924732E+00  0.0000000000000000E+00 -0.8090169943749473E+00
  0.3090169943749475E+00  0.0000000000000000E+00 -0.9510565162951535E+00
  0.1224646799147353E-15  0.0000000000000000E+00 -0.1000000000000000E+01
 -0.3090169943749473E+00 -0.0000000000000000E+00 -0.9510565162951536E+00
 -0.5877852522924730E+00 -0.0000000000000000E+00 -0.8090169943749476E+00
 -0.8090169943749473E+00 -0.0000000000000000E+00 -0.5877852522924732E+00
 -0.9510565162951535E+00 -0.0000000000000000E+00 -0.3090169943749476E+00
 -0.1000000000000000E+01 -0.0000000000000000E+00 -0.1836970198721030E-15
 -0.9510565162951536E+00  0.0000000000000000E+00  0.3090169943749472E+00
 -0.8090169943749476E+00  0.0000000000000000E+00  0.5877852522924729E+00
 -0.5877852522924734E+00  0.0000000000000000E+00  0.8090169943749473E+00
 -0.3090169943749477E+00  0.0000000000000000E+00  0.9510565162951535E+00
 -0.2449293598294706E-15  0.0000000000000000E+00  0.1000000000000000E+01
  0.3090169943749472E+00  0.0000000000000000E+00  0.9510565162951536E+00
